,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,sqrt_BALANCE_FREQUENCY,sqrt_CASH_ADVANCE_FREQUENCY,sqrt_PURCHASES_TRX,avg_oneoff_purchases,avg_installment_purchases,avg_cash_advance,digit_BALANCE,digit_BALANCE_FREQUENCY,digit_PURCHASES,digit_ONEOFF_PURCHASES,digit_INSTALLMENTS_PURCHASES,digit_CASH_ADVANCE,digit_PURCHASES_FREQUENCY,digit_ONEOFF_PURCHASES_FREQUENCY,digit_PURCHASES_INSTALLMENTS_FREQUENCY,digit_CASH_ADVANCE_FREQUENCY,digit_CASH_ADVANCE_TRX,digit_PURCHASES_TRX,digit_CREDIT_LIMIT,digit_PAYMENTS,digit_MINIMUM_PAYMENTS,digit_PRC_FULL_PAYMENT,digit_sqrt_BALANCE_FREQUENCY,digit_sqrt_CASH_ADVANCE_FREQUENCY,digit_sqrt_PURCHASES_TRX,digit_avg_oneoff_purchases,digit_avg_installment_purchases,digit_avg_cash_advance,CUST_ID,TENURE,cluster
4190,5.856011,0.909091,827.4,0.0,827.4,0.0,1.0,0.0,1.0,0.0,0,12,6600.0,755.916603,34.528026000000004,0.083333,0.9534626369187206,0.0,3.4641016151377544,0.0,827.4,0.0,1,8,1,1,1,1,8,1,8,1,1,1,2,1,1,1,8,1,2,1,1,1,C14307,12,1
4191,5.1807,0.363636,0.0,0.0,0.0,1283.543377,0.0,0.0,0.0,0.083333,1,0,3000.0,1282.18451,57.570471,0.0,0.6030223876441073,0.28867455724396635,0.0,0.0,0.0,1283.543377,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,C14308,12,0
4192,190.324034,1.0,322.33,238.97,83.36,0.0,0.25,0.083333,0.166667,0.0,0,3,6500.0,524.430161,175.58326599999998,0.0,1.0,0.0,1.7320508075688772,2867.6514706058824,500.1589996820006,0.0,1,8,1,1,1,1,3,1,2,1,1,1,2,1,1,1,8,1,1,1,1,1,C14309,12,0
4193,1645.780139,1.0,150.0,150.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,550.522713,689.616683,0.0,1.0,0.0,1.0,1800.0072000288,0.0,0.0,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C14310,12,0
4194,8043.733112000001,1.0,99.5,99.5,0.0,3215.576129,0.166667,0.166667,0.0,0.333333,8,3,12500.0,1865.566177,2518.208896,0.0,1.0,0.577349980514419,1.7320508075688772,596.9988060023879,0.0,401.947016125,4,8,1,1,1,1,2,2,1,2,1,1,4,1,1,1,8,3,1,1,1,1,C14311,12,0
4195,2155.2767059999996,1.0,66.0,66.0,0.0,5478.844017,0.083333,0.083333,0.0,0.75,30,1,5000.0,5100.05147,566.549873,0.083333,1.0,0.8660254037844386,1.0,792.0031680126721,0.0,182.62813390000002,1,8,1,1,1,1,1,1,1,4,2,1,2,1,1,1,8,4,1,1,1,1,C14312,12,0
4196,5619.654568999999,1.0,2457.53,1352.63,1104.9,6088.185478,1.0,0.571429,0.857143,0.571429,16,35,8000.0,1140.7027699999999,1824.646248,0.0,1.0,0.755929229491756,5.916079783099616,2367.1007246744566,1289.0497851583693,380.511592375,3,8,1,1,1,2,8,5,7,3,2,1,3,1,1,1,8,4,3,1,1,1,C14313,7,2
4197,429.157725,1.0,170.0,170.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6500.0,694.899932,210.984965,0.0,1.0,0.0,1.4142135623730951,1019.9979600040799,0.0,0.0,1,8,1,1,1,1,2,2,1,1,1,1,2,1,1,1,8,1,1,1,1,1,C14314,12,0
4198,1135.70375,1.0,92.07,0.0,92.07,81.509491,0.272727,0.0,0.181818,0.272727,3,3,1200.0,355.798199,434.689529,0.0,1.0,0.5222327067505443,1.7320508075688772,0.0,506.38550638550635,27.169830333333334,1,8,1,1,1,1,3,1,2,2,1,1,1,1,1,1,8,3,1,1,1,1,C14315,11,0
4199,484.70724,0.714286,960.0,960.0,0.0,531.9640009999999,0.14285699999999998,0.14285699999999998,0.0,0.28571399999999997,2,1,2000.0,199.836894,146.202669,0.0,0.8451544237593506,0.53452221656354,1.0,6720.006720006721,0.0,265.98200049999997,1,6,1,1,1,1,2,2,1,2,1,1,1,1,1,1,7,3,1,1,1,1,C14316,7,0
4200,96.799285,1.0,537.36,537.36,0.0,625.807503,1.0,1.0,0.0,0.083333,3,12,1500.0,1133.874141,185.212377,0.916667,1.0,0.28867455724396635,3.4641016151377544,537.36,0.0,208.602501,1,8,1,1,1,1,8,8,1,1,1,1,1,1,1,8,8,2,2,1,1,1,C14317,12,2
4201,18.558992,0.545455,86.4,0.0,86.4,0.0,0.333333,0.0,0.333333,0.0,0,4,2000.0,265.768812,177.572305,0.0,0.7385492536046597,0.0,2.0,0.0,259.2002592002592,0.0,1,5,1,1,1,1,3,1,3,1,1,1,1,1,1,1,6,1,1,1,1,1,C14318,12,0
4202,75.792862,1.0,1117.35,0.0,1117.35,0.0,1.0,0.0,1.0,0.0,0,16,5000.0,1060.951647,183.52695,1.0,1.0,0.0,4.0,0.0,1117.35,0.0,1,8,1,1,1,1,8,1,8,1,1,1,2,1,1,8,8,1,2,1,1,1,C14319,12,1
4203,1354.161432,1.0,0.0,0.0,0.0,602.502862,0.0,0.0,0.0,0.333333,11,0,1500.0,313.83656,393.651962,0.0,1.0,0.577349980514419,0.0,0.0,0.0,54.77298745454546,1,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,3,1,1,1,1,C14320,12,0
4204,1276.549447,1.0,3355.73,1916.68,1439.05,887.518919,1.0,0.75,1.0,0.25,4,61,4000.0,1254.550076,391.089257,0.090909,1.0,0.5,7.810249675906654,2555.5733333333333,1439.05,221.87972975,1,8,1,1,1,1,8,7,8,2,1,2,2,1,1,1,8,3,4,1,1,1,C14322,12,2
4205,1119.157048,1.0,133.9,133.9,0.0,269.234406,0.166667,0.166667,0.0,0.25,3,3,1200.0,427.35515,320.855529,0.0,1.0,0.5,1.7320508075688772,803.3983932032136,0.0,89.74480199999999,1,8,1,1,1,1,2,2,1,2,1,1,1,1,1,1,8,3,1,1,1,1,C14323,12,0
4206,889.090252,1.0,9751.9,5896.76,3855.14,0.0,1.0,1.0,0.916667,0.0,0,115,4500.0,8418.403666,206.69023,0.666667,1.0,0.0,10.723805294763608,5896.76,4205.605743416093,0.0,1,8,2,2,2,1,8,8,8,1,1,3,2,2,1,6,8,1,5,1,1,1,C14324,12,2
4207,22.695131,1.0,201.18,201.18,0.0,0.0,1.0,1.0,0.0,0.0,0,12,3000.0,189.904819,137.173328,0.363636,1.0,0.0,3.4641016151377544,201.18,0.0,0.0,1,8,1,1,1,1,8,8,1,1,1,1,1,1,1,3,8,1,2,1,1,1,C14325,12,2
4208,55.321121,0.909091,805.25,0.0,805.25,0.0,1.0,0.0,1.0,0.0,0,24,4000.0,797.688136,149.269198,0.9,0.9534626369187206,0.0,4.898979485566356,0.0,805.25,0.0,1,8,1,1,1,1,8,1,8,1,1,1,2,1,1,8,8,1,3,1,1,1,C14326,12,1
4209,432.86008300000003,1.0,128.32,128.32,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4750.0,239.784988,297.228184,0.0,1.0,0.0,1.0,1539.8461593846373,0.0,0.0,1,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,8,1,1,1,1,1,C14327,12,0
4210,3626.196814,1.0,475.36,0.0,475.36,1634.0304820000001,0.833333,0.0,0.833333,0.416667,6,13,8500.0,1927.992694,1014.159287,0.0,1.0,0.6454974825667409,3.605551275463989,0.0,570.4322281728913,272.33841366666667,2,8,1,1,1,1,7,1,7,2,1,1,3,1,1,1,8,3,2,1,1,1,C14328,12,1
4211,534.7289059999999,1.0,976.98,251.05,725.93,0.0,0.833333,0.666667,0.833333,0.0,0,18,7000.0,742.950103,237.529082,0.0,1.0,0.0,4.242640687119285,376.57481171259417,871.1163484465393,0.0,1,8,1,1,1,1,7,6,7,1,1,1,2,1,1,1,8,1,2,1,1,1,C14329,12,2
4212,3645.1919270000003,1.0,2311.83,2311.83,0.0,0.0,0.916667,0.916667,0.0,0.0,0,12,4500.0,1778.093952,1143.572365,0.0,1.0,0.0,3.4641016151377544,2521.99544654711,0.0,0.0,2,8,1,1,1,1,8,8,1,1,1,1,2,1,1,1,8,1,2,1,1,1,C14330,12,2
4213,12.423202999999999,0.909091,2292.41,2003.99,288.42,96.310823,0.916667,0.916667,0.916667,0.083333,1,36,7500.0,2411.035394,41.854465999999995,0.0,0.9534626369187206,0.28867455724396635,6.0,2186.1701141199583,314.6398855854962,96.310823,1,8,1,1,1,1,8,8,8,1,1,1,2,1,1,1,8,2,3,1,1,1,C14331,12,2
4214,391.508345,0.8888889999999999,80.99,80.99,0.0,2867.104779,0.11111099999999999,0.11111099999999999,0.0,0.333333,3,1,1500.0,3855.3286729999995,149.615036,0.2,0.9428091005076266,0.577349980514419,1.0,728.910728910729,0.0,955.7015929999999,1,8,1,1,1,1,1,1,1,2,1,1,1,1,1,2,8,3,1,1,1,1,C14332,9,0
4215,5601.953934,1.0,0.0,0.0,0.0,3449.9103170000003,0.0,0.0,0.0,0.416667,11,0,6000.0,1307.8968320000001,1274.924905,0.0,1.0,0.6454974825667409,0.0,0.0,0.0,313.6282106363637,3,8,1,1,1,1,1,1,1,2,1,1,2,1,1,1,8,3,1,1,1,1,C14333,12,0
4216,240.11041400000002,1.0,3510.42,1732.87,1777.55,0.0,0.916667,0.416667,0.75,0.0,0,37,6500.0,3868.013636,188.187607,0.545455,1.0,0.0,6.082762530298219,4158.884672892262,2370.0666666666666,0.0,1,8,1,1,1,1,8,4,7,1,1,1,2,1,1,5,8,1,3,1,1,1,C14334,12,1
4217,1500.034488,1.0,274.45,239.45,35.0,889.383583,0.25,0.25,0.083333,0.25,4,6,3000.0,500.083333,353.918592,0.0,1.0,0.5,2.449489742783178,957.8,420.00168000672,222.34589575,1,8,1,1,1,1,3,3,1,2,1,1,1,1,1,1,8,3,2,1,1,1,C14335,12,0
4218,1089.2197859999999,1.0,639.15,639.15,0.0,443.668004,0.416667,0.416667,0.0,0.333333,5,11,3000.0,1095.752072,270.736901,0.0,1.0,0.577349980514419,3.3166247903554,1533.9587728329816,0.0,88.7336008,1,8,1,1,1,1,4,4,1,2,1,1,1,1,1,1,8,3,2,1,1,1,C14336,12,0
4219,952.26088,0.875,0.0,0.0,0.0,1202.332312,0.0,0.0,0.0,0.5,16,0,1200.0,218.402942,375.85432099999997,0.0,0.9354143466934853,0.7071067811865476,0.0,0.0,0.0,75.1457695,1,8,1,1,1,1,1,1,1,3,2,1,1,1,1,1,8,3,1,1,1,1,C14337,8,0
4220,1268.809031,0.272727,17945.0,17945.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,18000.0,50721.483360000006,1149.747342,0.0,0.5222327067505443,0.0,1.7320508075688772,107669.78466043067,0.0,0.0,1,3,3,4,1,1,2,2,1,1,1,1,5,8,1,1,5,1,1,8,1,1,C14338,12,0
4221,935.1672779999999,0.636364,1757.91,672.0,1085.91,1009.6830359999999,0.583333,0.166667,0.416667,0.166667,5,8,1800.0,2279.094703,1396.253288,0.0,0.797724263138586,0.40824869871194935,2.8284271247461903,4031.9919360161275,2606.181915054468,201.93660719999997,1,6,1,1,1,1,5,2,4,1,1,1,1,1,1,1,7,2,2,1,1,1,C14339,12,1
4222,5.196923,0.545455,68.02,0.0,68.02,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,125.51621599999999,97.363421,0.5,0.7385492536046597,0.0,2.449489742783178,0.0,136.04,0.0,1,5,1,1,1,1,5,1,5,1,1,1,2,1,1,5,6,1,2,1,1,1,C14340,12,1
4223,5543.972323,1.0,0.0,0.0,0.0,2231.2033149999997,0.0,0.0,0.0,0.333333,9,0,6000.0,1265.31093,1978.2682399999999,0.0,1.0,0.577349980514419,0.0,0.0,0.0,247.9114794444444,3,8,1,1,1,1,1,1,1,2,1,1,2,1,1,1,8,3,1,1,1,1,C14341,12,0
4224,77.684147,1.0,431.28,0.0,431.28,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,342.76816099999996,108.523334,0.333333,1.0,0.0,2.8284271247461903,0.0,492.89142857142855,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,3,8,1,2,1,1,1,C14342,8,1
4225,226.78537999999998,1.0,210.64,210.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3500.0,295.15544500000004,176.88646799999998,0.0,1.0,0.0,1.0,2527.6901107604426,0.0,0.0,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C14343,12,0
4226,41.643083000000004,1.0,212.0,212.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,596.834019,47.139699,0.083333,1.0,0.0,1.0,2544.010176040704,0.0,0.0,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C14344,12,0
4227,291.66366400000004,1.0,129.0,129.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,5500.0,284.596786,200.845446,0.0,1.0,0.0,1.0,1548.006192024768,0.0,0.0,1,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,8,1,1,1,1,1,C14345,12,0
4228,1437.977941,1.0,229.94,229.94,0.0,901.185629,0.25,0.25,0.0,0.583333,10,4,1800.0,783.528158,394.172631,0.0,1.0,0.7637623976080519,2.0,919.76,0.0,90.1185629,1,8,1,1,1,1,3,3,1,3,1,1,1,1,1,1,8,4,1,1,1,1,C14346,12,0
4229,213.205306,0.818182,2536.27,370.5,2165.77,0.0,0.833333,0.083333,0.75,0.0,0,17,6000.0,2298.104409,154.476891,0.666667,0.9045341342370667,0.0,4.123105625617661,4446.017784071136,2887.693333333333,0.0,1,7,1,1,1,1,7,1,7,1,1,1,2,1,1,6,8,1,2,1,1,1,C14347,12,1
4230,2063.8554870000003,1.0,220.4,220.4,0.0,2274.848149,0.083333,0.083333,0.0,0.666667,11,1,2500.0,468.683047,441.951462,0.0,1.0,0.8164967850518458,1.0,2644.810579242317,0.0,206.80437718181818,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,8,4,1,1,1,1,C14348,12,0
4231,13.649888,0.363636,129.16,129.16,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,15000.0,375.36099,135.625973,1.0,0.6030223876441073,0.0,1.4142135623730951,774.9584500830998,0.0,0.0,1,3,1,1,1,1,2,2,1,1,1,1,4,1,1,8,5,1,1,1,1,1,C14349,12,0
4232,8477.970766,1.0,4837.88,2945.5,1892.38,289.117803,1.0,0.333333,0.916667,0.083333,1,36,15500.0,3695.744108,2794.373573,0.0,1.0,0.28867455724396635,6.0,8836.508836508836,2064.41379475862,289.117803,4,8,1,1,1,1,8,3,8,1,1,1,5,1,1,1,8,2,3,1,1,1,C14350,12,1
4233,1117.00354,1.0,240.0,240.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,9,1200.0,366.532467,1020.0994619999999,0.0,1.0,0.0,3.0,1439.9971200057598,0.0,0.0,1,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,8,1,2,1,1,1,C14351,12,0
4234,198.815177,1.0,247.5,0.0,247.5,0.0,0.166667,0.0,0.166667,0.0,0,3,4000.0,283.50846,249.33582400000003,0.0,1.0,0.0,1.7320508075688772,0.0,1484.99703000594,0.0,1,8,1,1,1,1,2,1,2,1,1,1,2,1,1,1,8,1,1,1,1,1,C14352,12,0
4235,472.61827999999997,1.0,4626.36,2974.0,1652.36,305.25703799999997,1.0,0.833333,1.0,0.166667,2,67,3800.0,4549.881872,176.856716,1.0,1.0,0.40824869871194935,8.18535277187245,3568.801427520571,1652.36,152.62851899999998,1,8,1,1,1,1,8,7,8,1,1,2,2,1,1,8,8,2,4,1,1,1,C14353,12,2
4236,1534.16579,1.0,0.0,0.0,0.0,635.299075,0.0,0.0,0.0,0.583333,11,0,1800.0,681.29005,439.318862,0.0,1.0,0.7637623976080519,0.0,0.0,0.0,57.754461363636366,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,8,4,1,1,1,1,C14354,12,0
4237,2092.971853,1.0,0.0,0.0,0.0,135.256159,0.0,0.0,0.0,0.333333,2,0,2500.0,275.676251,217.42520499999998,0.0,1.0,0.577349980514419,0.0,0.0,0.0,67.6280795,1,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,3,1,1,1,1,C14355,6,0
4238,1116.944017,1.0,182.64,182.64,0.0,109.60035900000001,0.333333,0.333333,0.0,0.083333,1,4,1500.0,304.822958,347.685591,0.0,1.0,0.28867455724396635,2.0,547.9205479205478,0.0,109.60035900000001,1,8,1,1,1,1,3,3,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C14356,12,0
4239,2006.680789,1.0,121.93,78.81,43.12,3398.9946950000003,0.7,0.2,0.6,0.8,21,9,4000.0,375.493789,412.394326,0.0,1.0,0.8944271909999159,3.0,394.05,71.86666666666666,161.85689023809525,1,8,1,1,1,1,6,2,5,4,2,1,2,1,1,1,8,4,2,1,1,1,C14357,10,1
4240,251.715214,0.909091,2722.34,1744.63,977.71,0.0,0.75,0.75,0.583333,0.0,0,32,1200.0,2165.330989,167.725809,0.777778,0.9534626369187206,0.0,5.656854249492381,2326.1733333333336,1676.0752434715678,0.0,1,8,1,1,1,1,7,7,5,1,1,1,1,1,1,7,8,1,3,1,1,1,C14358,12,2
4241,3334.683766,1.0,0.0,0.0,0.0,3411.4308409999994,0.0,0.0,0.0,0.25,16,0,6000.0,682.561453,1166.814409,0.0,1.0,0.5,0.0,0.0,0.0,213.21442756249996,2,8,1,1,1,1,1,1,1,2,2,1,2,1,1,1,8,3,1,1,1,1,C14359,12,0
4242,1868.523786,1.0,27.89,27.89,0.0,47.998872999999996,0.083333,0.083333,0.0,0.083333,1,2,2000.0,440.707307,517.115912,0.0,1.0,0.28867455724396635,1.4142135623730951,334.68133872535486,0.0,47.998872999999996,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C14360,12,0
4243,1000.235038,1.0,79.41,79.41,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6500.0,868.3771929999999,264.329249,0.0,1.0,0.0,1.4142135623730951,476.4590470819058,0.0,0.0,1,8,1,1,1,1,2,2,1,1,1,1,2,1,1,1,8,1,1,1,1,1,C14361,12,0
4244,1046.952264,1.0,504.0,0.0,504.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,759.4613969999999,845.861144,0.0,1.0,0.0,3.4641016151377544,0.0,504.0,0.0,1,8,1,1,1,1,8,1,8,1,1,1,1,1,1,1,8,1,2,1,1,1,C14362,12,1
4245,1832.539694,1.0,1311.8,1076.16,235.64,0.0,0.75,0.5,0.416667,0.0,0,30,2500.0,384.218293,652.773095,0.0,1.0,0.0,5.477225575051661,2152.32,565.5355475715619,0.0,1,8,1,1,1,1,7,5,4,1,1,1,1,1,1,1,8,1,3,1,1,1,C14363,12,2
4246,59.35799,0.454545,608.8,608.8,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,6000.0,1531.142227,133.914917,1.0,0.6741995253632266,0.0,2.449489742783178,1826.4018264018264,0.0,0.0,1,4,1,1,1,1,3,3,1,1,1,1,2,1,1,8,6,1,2,1,1,1,C14364,12,0
4247,48.068313,0.7,788.08,448.0,340.08,0.0,0.8,0.2,0.5,0.0,0,10,13000.0,689.403349,85.608786,0.555556,0.8366600265340756,0.0,3.1622776601683795,2240.0,680.16,0.0,1,6,1,1,1,1,7,2,5,1,1,1,4,1,1,5,7,1,2,1,1,1,C14365,10,1
4248,570.657071,1.0,950.39,540.36,410.03,340.308868,0.833333,0.416667,0.333333,0.166667,2,16,4000.0,549.682725,254.64073599999998,0.0,1.0,0.40824869871194935,4.0,1296.86296250963,1230.09123009123,170.154434,1,8,1,1,1,1,7,4,3,1,1,1,2,1,1,1,8,2,2,1,1,1,C14366,12,2
4249,8040.732429000001,1.0,0.0,0.0,0.0,3500.334072,0.0,0.0,0.0,0.333333,21,0,12000.0,2709.478892,2044.554634,0.0,1.0,0.577349980514419,0.0,0.0,0.0,166.68257485714287,4,8,1,1,1,1,1,1,1,2,2,1,4,1,1,1,8,3,1,1,1,1,C14367,12,0
4250,1121.44991,1.0,219.4,85.0,134.4,0.0,0.666667,0.083333,0.666667,0.0,0,9,1200.0,591.736846,747.662321,0.0,1.0,0.0,3.0,1020.00408001632,201.5998992000504,0.0,1,8,1,1,1,1,6,1,6,1,1,1,1,1,1,1,8,1,2,1,1,1,C14368,12,1
4251,1168.8440039999998,0.454545,1310.31,1310.31,0.0,1502.01432,0.083333,0.083333,0.0,0.083333,5,1,3500.0,272.82164700000004,1227.013099,0.0,0.6741995253632266,0.28867455724396635,1.0,15723.782895131579,0.0,300.402864,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,2,1,1,C14369,12,0
4252,12596.42194,1.0,0.0,0.0,0.0,3252.260115,0.0,0.0,0.0,0.083333,6,0,14000.0,3031.587665,2946.488163,0.0,1.0,0.28867455724396635,0.0,0.0,0.0,542.0433525,6,8,1,1,1,1,1,1,1,1,1,1,4,1,1,1,8,2,1,1,1,1,C14370,12,0
4253,1000.9314730000001,1.0,0.0,0.0,0.0,374.20045899999997,0.0,0.0,0.0,0.083333,1,0,1200.0,304.037261,290.94937799999997,0.0,1.0,0.28867455724396635,0.0,0.0,0.0,374.20045899999997,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,C14371,12,0
4254,10.564262,0.545455,240.25,240.25,0.0,0.0,0.5,0.5,0.0,0.0,0,8,2700.0,469.841016,110.128101,1.0,0.7385492536046597,0.0,2.8284271247461903,480.5,0.0,0.0,1,5,1,1,1,1,5,5,1,1,1,1,1,1,1,8,6,1,2,1,1,1,C14372,12,2
4255,13.07784,0.454545,69.5,69.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,400.0,98.275388,62.529499,0.1,0.6741995253632266,0.0,1.0,834.003336013344,0.0,0.0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,C14373,12,0
4256,2891.926512,1.0,561.25,561.25,0.0,1991.7541010000002,0.5,0.5,0.0,0.666667,12,6,7700.0,597.664886,962.397668,0.0,1.0,0.8164967850518458,2.449489742783178,1122.5,0.0,165.97950841666668,2,8,1,1,1,1,5,5,1,3,1,1,3,1,1,1,8,4,2,1,1,1,C14374,12,2
4257,1832.9400079999998,1.0,1839.69,914.19,925.5,0.0,0.583333,0.416667,0.416667,0.0,0,35,5000.0,477.773934,602.380043,0.0,1.0,0.0,5.916079783099616,2194.0542447566045,2221.1982230414214,0.0,1,8,1,1,1,1,5,4,4,1,1,1,2,1,1,1,8,1,3,1,1,1,C14375,12,2
4258,13.713339000000001,0.636364,504.08,137.9,366.18,0.0,0.583333,0.083333,0.5,0.0,0,11,4500.0,448.62251100000003,76.110182,0.4,0.797724263138586,0.0,3.3166247903554,1654.8066192264769,732.36,0.0,1,6,1,1,1,1,5,1,5,1,1,1,2,1,1,4,7,1,2,1,1,1,C14376,12,1
4259,128.25396,0.818182,1105.0,0.0,1105.0,0.0,0.75,0.0,0.666667,0.0,0,14,2500.0,1224.344711,132.96663,0.636364,0.9045341342370667,0.0,3.7416573867739413,0.0,1657.4991712504143,0.0,1,7,1,1,1,1,7,1,6,1,1,1,1,1,1,6,8,1,2,1,1,1,C14377,12,1
4260,589.6825660000001,0.909091,6398.73,6398.73,0.0,271.370767,0.583333,0.583333,0.0,0.083333,1,18,10500.0,7443.80581,183.239025,1.0,0.9534626369187206,0.28867455724396635,4.242640687119285,10969.257696718683,0.0,271.370767,1,8,2,2,1,1,5,5,1,1,1,1,3,2,1,8,8,2,2,1,1,1,C14378,12,2
4261,16.379412,0.454545,178.15,0.0,178.15,0.0,0.25,0.0,0.25,0.0,0,3,5000.0,229.376368,89.613822,0.181818,0.6741995253632266,0.0,1.7320508075688772,0.0,712.6,0.0,1,4,1,1,1,1,3,1,3,1,1,1,2,1,1,2,6,1,1,1,1,1,C14379,12,0
4262,492.265287,1.0,424.5,0.0,424.5,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,142.12384699999998,292.596739,0.0,1.0,0.0,1.7320508075688772,0.0,1698.0,0.0,1,8,1,1,1,1,3,1,3,1,1,1,2,1,1,1,8,1,1,1,1,1,C14380,12,0
4263,3458.708146,1.0,0.0,0.0,0.0,8886.283959999999,0.0,0.0,0.0,0.5,10,0,6000.0,6285.292115,752.1778410000001,0.1,1.0,0.7071067811865476,0.0,0.0,0.0,888.6283959999998,2,8,1,1,1,2,1,1,1,3,1,1,2,1,1,1,8,3,1,1,1,1,C14381,10,0
4264,3285.196786,1.0,2830.48,1182.2,1648.28,1703.1032120000002,1.0,0.083333,1.0,0.166667,3,37,8500.0,7224.7872609999995,856.787065,0.166667,1.0,0.40824869871194935,6.082762530298219,14186.456745826983,1648.28,567.7010706666667,2,8,1,1,1,1,8,1,8,1,1,1,3,2,1,2,8,2,3,2,1,1,C14382,12,1
4265,1733.972492,1.0,147.96,0.0,147.96,0.0,0.333333,0.0,0.333333,0.0,0,8,1900.0,525.331558,670.323657,0.0,1.0,0.0,2.8284271247461903,0.0,443.8804438804439,0.0,1,8,1,1,1,1,3,1,3,1,1,1,1,1,1,1,8,1,2,1,1,1,C14383,12,0
4266,577.3016299999999,1.0,3702.79,2940.9,761.89,202.41397800000001,1.0,1.0,1.0,0.166667,2,35,5000.0,4168.726662,183.73478,0.166667,1.0,0.40824869871194935,5.916079783099616,2940.9,761.89,101.20698900000001,1,8,1,1,1,1,8,8,8,1,1,1,2,1,1,2,8,2,3,1,1,1,C14384,12,2
4267,19.548437,0.727273,266.56,84.0,182.56,0.0,0.666667,0.083333,0.583333,0.0,0,9,4500.0,395.242487,199.880942,0.857143,0.852803025322964,0.0,3.0,1008.004032016128,312.96017883438793,0.0,1,6,1,1,1,1,6,1,5,1,1,1,2,1,1,7,7,1,2,1,1,1,C14385,12,1
4268,75.11232,1.0,0.0,0.0,0.0,293.856915,0.0,0.0,0.0,0.083333,1,0,7000.0,375.642608,96.03536,0.0,1.0,0.28867455724396635,0.0,0.0,0.0,293.856915,1,8,1,1,1,1,1,1,1,1,1,1,2,1,1,1,8,2,1,1,1,1,C14386,12,0
4269,420.21519800000004,1.0,1681.1,834.8,846.3,0.0,0.916667,0.5,0.833333,0.0,0,20,2400.0,758.24314,156.101823,0.181818,1.0,0.0,4.47213595499958,1669.6,1015.5604062241624,0.0,1,8,1,1,1,1,8,5,7,1,1,1,1,1,1,2,8,1,2,1,1,1,C14387,12,2
4270,1396.800164,1.0,210.62,210.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1500.0,703.616107,442.117237,0.0,1.0,0.0,1.7320508075688772,1263.7174725650548,0.0,0.0,1,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,C14388,12,0
4271,31.944612,1.0,408.01,408.01,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7500.0,1027.411988,175.422323,0.909091,1.0,0.0,3.4641016151377544,408.01,0.0,0.0,1,8,1,1,1,1,8,8,1,1,1,1,2,1,1,8,8,1,2,1,1,1,C14389,12,2
